Cores;Input.Size;Time.Sorting;Time.Splitting;Time.Merging;Time.MALMS;Workpakets
8;1000000;0.010139;0.036332;0.013673;0.061485;464
8;1000000;0.009533;0.036605;0.013733;0.061508;464
8;1000000;0.009646;0.037114;0.013739;0.061953;472
8;1000000;0.009392;0.037768;0.013699;0.062447;472
8;1000000;0.009748;0.037734;0.013647;0.062425;472
8;1000000;0.010047;0.037818;0.013726;0.063274;472
8;1000000;0.0097;0.037642;0.013729;0.062467;472
8;1000000;0.009291;0.037283;0.013701;0.061646;472
8;1000000;0.010021;0.037828;0.013717;0.063053;472
8;1000000;0.009434;0.0376;0.013786;0.062336;472
8;1000000;0.009675;0.038405;0.013682;0.063199;472
8;1000000;0.00991;0.038008;0.0137;0.062865;472
8;1000000;0.009481;0.037828;0.013788;0.062622;472
8;1000000;0.009721;0.037975;0.013766;0.06295;472
8;1000000;0.009895;0.038141;0.013735;0.063265;472
8;1000000;0.00998;0.03764;0.013617;0.062659;472
8;1000000;0.009714;0.03809;0.01395;0.062979;472
8;1000000;0.009626;0.037629;0.013806;0.062348;472
8;1000000;0.00988;0.038115;0.013746;0.06302;472
8;1000000;0.009592;0.037683;0.0136;0.062342;472
8;1000000;0.009808;0.037999;0.013657;0.063027;472
8;1000000;0.009405;0.037744;0.013901;0.06251;472
8;1000000;0.009676;0.038169;0.013667;0.062738;472
8;1000000;0.009569;0.037532;0.013694;0.062502;472
8;1000000;0.009498;0.03792;0.013777;0.062822;472
8;1000000;0.009653;0.038122;0.013794;0.062799;472
8;1000000;0.010025;0.03774;0.013768;0.063112;472
8;1000000;0.01016;0.037964;0.013698;0.063424;472
8;1000000;0.009802;0.037835;0.013822;0.063023;472
8;1000000;0.009976;0.037924;0.01383;0.063408;472
8;1000000;0.009623;0.038129;0.013751;0.062908;472
8;1000000;0.009608;0.037951;0.013807;0.06266;472
8;1000000;0.009708;0.037878;0.013935;0.063175;472
8;1000000;0.009695;0.038064;0.01357;0.062689;472
8;1000000;0.010024;0.037665;0.013667;0.062806;472
8;1000000;0.009914;0.037732;0.0137;0.062558;472
8;1000000;0.010066;0.037816;0.013892;0.063335;472
8;1000000;0.010045;0.037737;0.013645;0.062813;472
8;1000000;0.009613;0.037496;0.013746;0.062108;472
8;1000000;0.009475;0.038089;0.013651;0.062876;472
8;1000000;0.009705;0.037489;0.013793;0.062435;472
8;1000000;0.009683;0.037616;0.013737;0.062268;472
8;1000000;0.009742;0.037747;0.013865;0.062639;472
8;1000000;0.009692;0.037674;0.013722;0.062719;472
8;1000000;0.009799;0.037766;0.013684;0.062945;472
8;1000000;0.009798;0.037998;0.013791;0.063019;472
8;1000000;0.009703;0.037845;0.013693;0.062727;472
8;1000000;0.010152;0.037639;0.013765;0.063144;472
8;1000000;0.009876;0.037688;0.013791;0.062585;472
8;1000000;0.009765;0.037972;0.013727;0.062834;472
8;1000000;0.009919;0.037707;0.013808;0.062708;472
8;1000000;0.009507;0.038069;0.013708;0.062778;472
8;1000000;0.009441;0.039144;0.0138;0.063722;480
8;1000000;0.009758;0.038912;0.013819;0.064049;480
8;1000000;0.009872;0.039224;0.013715;0.064376;480
8;1000000;0.009779;0.039458;0.01378;0.064508;480
8;1000000;0.009535;0.038849;0.013794;0.063831;480
8;1000000;0.009825;0.038799;0.013781;0.063881;480
8;1000000;0.009359;0.038949;0.013816;0.06358;480
8;1000000;0.010229;0.038419;0.013774;0.064142;480
8;1000000;0.009834;0.038836;0.013859;0.064001;480
8;1000000;0.009635;0.03897;0.013646;0.063916;480
8;1000000;0.01022;0.03899;0.013867;0.06447;480
8;1000000;0.009417;0.038986;0.013812;0.063855;480
8;1000000;0.00987;0.039052;0.013826;0.064146;480
8;1000000;0.009536;0.038926;0.013873;0.063937;480
8;1000000;0.009392;0.039078;0.013932;0.0637;480
8;1000000;0.010112;0.038842;0.013841;0.064512;480
8;1000000;0.009461;0.039015;0.013808;0.063585;480
8;1000000;0.009701;0.038721;0.013747;0.063759;480
8;1000000;0.009919;0.039308;0.013923;0.064658;480
8;1000000;0.009691;0.038685;0.013721;0.063624;480
8;1000000;0.0098;0.039188;0.01379;0.064177;480
8;1000000;0.010206;0.038811;0.013879;0.064512;480
8;1000000;0.009584;0.038975;0.013846;0.063754;480
8;1000000;0.009389;0.039132;0.013784;0.063778;480
8;1000000;0.009925;0.039051;0.013783;0.06427;480
8;1000000;0.009685;0.038998;0.01387;0.064007;480
8;1000000;0.00952;0.039073;0.013782;0.06409;480
8;1000000;0.009683;0.039138;0.013728;0.064;480
8;1000000;0.009736;0.039549;0.01376;0.064812;480
8;1000000;0.010415;0.038994;0.013717;0.064548;480
8;1000000;0.009579;0.039033;0.01373;0.063863;480
8;1000000;0.009748;0.039166;0.013714;0.064206;480
8;1000000;0.009407;0.039191;0.013885;0.06376;480
8;1000000;0.009309;0.038694;0.013807;0.063343;480
8;1000000;0.009708;0.039119;0.013705;0.063766;480
8;1000000;0.009818;0.03916;0.013729;0.063972;480
8;1000000;0.009321;0.03916;0.013754;0.063957;480
8;1000000;0.009768;0.038925;0.013831;0.06397;480
8;1000000;0.009915;0.039093;0.013839;0.064163;480
8;1000000;0.009677;0.038809;0.013764;0.063732;480
8;1000000;0.009821;0.038784;0.013729;0.06363;480
8;1000000;0.009643;0.038511;0.01381;0.063744;480
8;1000000;0.009515;0.038966;0.013848;0.063794;480
8;1000000;0.009706;0.0389;0.013691;0.063867;480
8;1000000;0.009679;0.038804;0.013819;0.063516;480
8;1000000;0.009586;0.039009;0.0139;0.063853;480
8;1000000;0.009529;0.039553;0.013934;0.064593;480
8;1000000;0.010063;0.038994;0.013673;0.063933;480
8;1000000;0.009858;0.039002;0.013783;0.064278;480
8;1000000;0.009964;0.03925;0.013768;0.064511;480
8;1000000;0.009759;0.040355;0.013818;0.065278;488
8;1000000;0.010045;0.039978;0.013786;0.065272;488
8;1000000;0.009897;0.039676;0.013864;0.064814;488
8;1000000;0.010012;0.040168;0.013936;0.06546;488
8;1000000;0.009826;0.040115;0.014122;0.065515;488
8;1000000;0.010581;0.039958;0.01387;0.065888;488
8;1000000;0.009591;0.039704;0.013915;0.064962;488
8;1000000;0.009663;0.039869;0.013838;0.06499;488
8;1000000;0.009788;0.040447;0.013727;0.065556;488
8;1000000;0.010237;0.039788;0.013836;0.065224;488
8;1000000;0.010157;0.039588;0.013802;0.064947;488
8;1000000;0.00943;0.039589;0.013845;0.064293;488
8;1000000;0.009909;0.040429;0.013793;0.065914;488
8;1000000;0.009419;0.040446;0.013844;0.065341;488
8;1000000;0.009815;0.040147;0.01383;0.065441;488
8;1000000;0.009998;0.040387;0.013807;0.065852;488
8;1000000;0.009635;0.039651;0.013822;0.064476;488
8;1000000;0.009447;0.039963;0.013771;0.06471;488
8;1000000;0.009786;0.040828;0.014194;0.066475;488
8;1000000;0.010216;0.040165;0.013805;0.065625;488
8;1000000;0.009756;0.039836;0.013896;0.064992;488
8;1000000;0.00992;0.039676;0.013758;0.065121;488
8;1000000;0.009713;0.040079;0.0137;0.065254;488
8;1000000;0.010121;0.039832;0.01394;0.065444;488
8;1000000;0.009754;0.040055;0.013846;0.064912;488
8;1000000;0.009516;0.04017;0.013703;0.064817;488
8;1000000;0.010049;0.039897;0.013832;0.065288;488
8;1000000;0.010101;0.039887;0.013842;0.065279;488
8;1000000;0.010023;0.040064;0.013751;0.065048;488
8;1000000;0.009631;0.040396;0.013888;0.06555;488
8;1000000;0.009805;0.039901;0.014318;0.065674;488
8;1000000;0.009754;0.040176;0.013819;0.06532;488
8;1000000;0.010165;0.040194;0.013909;0.066031;488
8;1000000;0.009883;0.040007;0.013741;0.064845;488
8;1000000;0.010207;0.039901;0.013883;0.065172;488
8;1000000;0.00986;0.03965;0.013835;0.064995;488
8;1000000;0.010253;0.04007;0.013922;0.065867;488
8;1000000;0.010053;0.040384;0.013879;0.065525;488
8;1000000;0.010224;0.040171;0.013938;0.065672;488
8;1000000;0.009919;0.039877;0.01396;0.065066;488
8;1000000;0.009694;0.039691;0.013812;0.064763;488
8;1000000;0.009367;0.040064;0.013858;0.06469;488
8;1000000;0.009915;0.039486;0.013828;0.064493;488
8;1000000;0.009775;0.039864;0.013882;0.065065;488
8;1000000;0.010252;0.040166;0.013887;0.065736;488
8;1000000;0.009978;0.039869;0.013849;0.06536;488
8;1000000;0.010288;0.040047;0.013907;0.065495;488
8;1000000;0.009755;0.039706;0.013679;0.064579;488
8;1000000;0.009775;0.040028;0.013927;0.065218;488
8;1000000;0.009881;0.040144;0.013707;0.065162;488
8;1000000;0.010116;0.041756;0.013946;0.067273;496
8;1000000;0.01031;0.041694;0.01382;0.067292;496
8;1000000;0.010074;0.040805;0.013886;0.06612;496
8;1000000;0.009858;0.041486;0.013801;0.066539;496
8;1000000;0.009938;0.041629;0.013821;0.067121;496
8;1000000;0.009782;0.041315;0.013789;0.066331;496
8;1000000;0.009873;0.041788;0.013716;0.066778;496
8;1000000;0.009666;0.041043;0.013888;0.066146;496
8;1000000;0.010016;0.041018;0.013883;0.066329;496
8;1000000;0.009734;0.041549;0.013805;0.066378;496
8;1000000;0.010148;0.041581;0.013853;0.06702;496
8;1000000;0.009481;0.041097;0.013938;0.065913;496
8;1000000;0.009541;0.041452;0.013854;0.066573;496
8;1000000;0.009749;0.041401;0.013946;0.066558;496
8;1000000;0.010343;0.041548;0.013914;0.067384;496
8;1000000;0.009976;0.041822;0.013818;0.067219;496
8;1000000;0.009751;0.041511;0.01379;0.066613;496
8;1000000;0.009923;0.041635;0.013871;0.066857;496
8;1000000;0.009777;0.041464;0.01391;0.066948;496
8;1000000;0.009877;0.04125;0.013782;0.066447;496
8;1000000;0.009728;0.041239;0.013809;0.066191;496
8;1000000;0.009509;0.041398;0.013891;0.066215;496
8;1000000;0.009541;0.041394;0.013898;0.066474;496
8;1000000;0.010084;0.041914;0.013861;0.067356;496
8;1000000;0.0099;0.041446;0.014041;0.066815;496
8;1000000;0.009742;0.041155;0.013809;0.066024;496
8;1000000;0.009936;0.041468;0.013877;0.066698;496
8;1000000;0.009815;0.041352;0.013842;0.066211;496
8;1000000;0.009721;0.041154;0.013976;0.066313;496
8;1000000;0.009528;0.041536;0.013778;0.06609;496
8;1000000;0.009987;0.041327;0.013822;0.066955;496
8;1000000;0.009561;0.041417;0.013904;0.066215;496
8;1000000;0.010152;0.041179;0.013889;0.066511;496
8;1000000;0.01024;0.041457;0.013937;0.066744;496
8;1000000;0.010023;0.041443;0.013811;0.066779;496
8;1000000;0.009924;0.041404;0.013861;0.066565;496
8;1000000;0.009858;0.04144;0.013855;0.066708;496
8;1000000;0.010077;0.041608;0.01389;0.067147;496
8;1000000;0.010068;0.041378;0.013846;0.066744;496
8;1000000;0.010563;0.041174;0.013894;0.067358;496
8;1000000;0.009692;0.040952;0.013956;0.066347;496
8;1000000;0.010081;0.041414;0.013865;0.067039;496
8;1000000;0.010376;0.041497;0.013865;0.067252;496
8;1000000;0.009671;0.041515;0.014;0.066407;496
8;1000000;0.009797;0.041463;0.013968;0.066534;496
8;1000000;0.009772;0.041083;0.013908;0.066564;496
8;1000000;0.009908;0.041618;0.013905;0.067041;496
8;1000000;0.009963;0.041545;0.013816;0.066702;496
8;1000000;0.009667;0.041399;0.013916;0.066768;496
8;1000000;0.009823;0.041138;0.01372;0.066008;496
8;1000000;0.009791;0.042273;0.013941;0.067287;504
8;1000000;0.010111;0.042465;0.013991;0.068334;504
8;1000000;0.009509;0.042635;0.013947;0.067584;504
8;1000000;0.009811;0.042075;0.01393;0.067188;504
8;1000000;0.009667;0.042276;0.014;0.067341;504
8;1000000;0.009804;0.042253;0.013884;0.067161;504
8;1000000;0.009773;0.041978;0.013851;0.066801;504
8;1000000;0.009523;0.042837;0.013938;0.067826;504
8;1000000;0.009846;0.042417;0.013992;0.067765;504
8;1000000;0.009892;0.042465;0.013841;0.067577;504
8;1000000;0.009537;0.042571;0.013927;0.067647;504
8;1000000;0.009282;0.042874;0.013987;0.067682;504
8;1000000;0.010448;0.042565;0.013984;0.068508;504
8;1000000;0.010087;0.04259;0.013814;0.068241;504
8;1000000;0.009976;0.042634;0.013865;0.06786;504
8;1000000;0.009606;0.042637;0.014004;0.067792;504
8;1000000;0.009929;0.042515;0.014051;0.068;504
8;1000000;0.009702;0.042473;0.013939;0.067638;504
8;1000000;0.009964;0.042529;0.014051;0.068005;504
8;1000000;0.009774;0.042395;0.013862;0.067513;504
8;1000000;0.009733;0.042536;0.014012;0.067926;504
8;1000000;0.009724;0.042362;0.013883;0.067388;504
8;1000000;0.009959;0.042156;0.013867;0.067352;504
8;1000000;0.009819;0.04229;0.013946;0.067598;504
8;1000000;0.009917;0.042596;0.013867;0.067629;504
8;1000000;0.009733;0.041765;0.014001;0.067027;504
8;1000000;0.009889;0.042614;0.013917;0.068161;504
8;1000000;0.009724;0.042361;0.014009;0.067527;504
8;1000000;0.010043;0.042233;0.013906;0.067526;504
8;1000000;0.010234;0.042321;0.013927;0.067956;504
8;1000000;0.009839;0.042556;0.013985;0.067887;504
8;1000000;0.010066;0.042527;0.01405;0.068389;504
8;1000000;0.009859;0.04263;0.014095;0.068091;504
8;1000000;0.010063;0.042064;0.013992;0.067242;504
8;1000000;0.010013;0.042927;0.013998;0.068353;504
8;1000000;0.009791;0.042134;0.013904;0.067158;504
8;1000000;0.010282;0.042514;0.01394;0.068109;504
8;1000000;0.010359;0.042166;0.013839;0.067898;504
8;1000000;0.009418;0.042445;0.013884;0.067336;504
8;1000000;0.009736;0.042524;0.013988;0.067928;504
8;1000000;0.009552;0.042543;0.013996;0.067518;504
8;1000000;0.009874;0.042934;0.01386;0.067814;504
8;1000000;0.009711;0.042808;0.014071;0.068075;504
8;1000000;0.009909;0.042752;0.01386;0.06804;504
8;1000000;0.00952;0.042552;0.013968;0.06756;504
8;1000000;0.009827;0.04271;0.013922;0.067885;504
8;1000000;0.009717;0.042276;0.013799;0.067088;504
8;1000000;0.012063;0.042896;0.014116;0.070616;504
8;1000000;0.009845;0.042493;0.013996;0.067629;504
8;1000000;0.009905;0.042153;0.013993;0.067498;504
8;1000000;0.009929;0.043864;0.014076;0.069339;512
8;1000000;0.009552;0.044025;0.013844;0.068723;512
8;1000000;0.009717;0.044134;0.014067;0.069372;512
8;1000000;0.009784;0.043819;0.013966;0.069271;512
8;1000000;0.010017;0.043775;0.013965;0.069006;512
8;1000000;0.010025;0.043982;0.014005;0.069725;512
8;1000000;0.009886;0.044068;0.013982;0.069481;512
8;1000000;0.010039;0.044057;0.013948;0.069993;512
8;1000000;0.009792;0.043786;0.013993;0.06902;512
8;1000000;0.010127;0.043953;0.014012;0.069828;512
8;1000000;0.009794;0.043444;0.013856;0.068516;512
8;1000000;0.010189;0.043542;0.013927;0.069118;512
8;1000000;0.009947;0.043537;0.013965;0.06881;512
8;1000000;0.009983;0.043982;0.013996;0.069749;512
8;1000000;0.010351;0.04368;0.013898;0.069305;512
8;1000000;0.009935;0.04418;0.014027;0.069791;512
8;1000000;0.009613;0.043985;0.014051;0.068885;512
8;1000000;0.009864;0.043855;0.013975;0.06928;512
8;1000000;0.009921;0.044232;0.014033;0.069764;512
8;1000000;0.009802;0.043211;0.013874;0.068638;512
8;1000000;0.009953;0.043833;0.013877;0.06943;512
8;1000000;0.009967;0.043822;0.013952;0.06926;512
8;1000000;0.009671;0.044316;0.014111;0.06984;512
8;1000000;0.010048;0.043885;0.013965;0.069352;512
8;1000000;0.009739;0.043803;0.013976;0.069061;512
8;1000000;0.010238;0.043773;0.014021;0.069457;512
8;1000000;0.009698;0.043972;0.013875;0.069371;512
8;1000000;0.010075;0.044232;0.013973;0.069478;512
8;1000000;0.010389;0.043493;0.01393;0.069124;512
8;1000000;0.009903;0.043996;0.013976;0.069167;512
8;1000000;0.010101;0.044193;0.014013;0.069638;512
8;1000000;0.010116;0.044087;0.014051;0.070005;512
8;1000000;0.009909;0.043699;0.01404;0.068981;512
8;1000000;0.0098;0.044041;0.013981;0.06951;512
8;1000000;0.01001;0.044159;0.013933;0.069923;512
8;1000000;0.01027;0.044198;0.014181;0.070482;512
8;1000000;0.010123;0.043802;0.013929;0.069194;512
8;1000000;0.009865;0.043946;0.014039;0.06918;512
8;1000000;0.009967;0.04405;0.014054;0.06949;512
8;1000000;0.009587;0.043986;0.013899;0.06873;512
8;1000000;0.010165;0.043908;0.013998;0.069615;512
8;1000000;0.010069;0.044089;0.014007;0.069759;512
8;1000000;0.009576;0.043714;0.014;0.068914;512
8;1000000;0.010089;0.04405;0.013906;0.069554;512
8;1000000;0.010167;0.044418;0.014115;0.070202;512
8;1000000;0.009774;0.044047;0.013995;0.069594;512
8;1000000;0.010114;0.044071;0.013966;0.069413;512
8;1000000;0.010179;0.043873;0.013979;0.069538;512
8;1000000;0.010148;0.04362;0.01388;0.069462;512
8;1000000;0.010072;0.043856;0.014011;0.069616;512
8;1000000;0.009789;0.045043;0.015447;0.072093;520
8;1000000;0.010318;0.04464;0.015346;0.071752;520
8;1000000;0.009778;0.044918;0.01538;0.071554;520
8;1000000;0.00985;0.044974;0.015437;0.071635;520
8;1000000;0.009497;0.04526;0.015408;0.071671;520
8;1000000;0.009911;0.04473;0.015432;0.071541;520
8;1000000;0.009754;0.045639;0.015658;0.072258;520
8;1000000;0.009953;0.04531;0.015326;0.072066;520
8;1000000;0.010098;0.045553;0.015488;0.072784;520
8;1000000;0.011002;0.045137;0.015391;0.073034;520
8;1000000;0.009875;0.044578;0.015372;0.071252;520
8;1000000;0.009727;0.045188;0.01543;0.072169;520
8;1000000;0.009499;0.04525;0.015428;0.071813;520
8;1000000;0.010379;0.045158;0.015618;0.072921;520
8;1000000;0.010168;0.04549;0.01541;0.072556;520
8;1000000;0.010011;0.045314;0.015384;0.072251;520
8;1000000;0.010002;0.045053;0.015433;0.072188;520
8;1000000;0.010201;0.045972;0.015435;0.072793;520
8;1000000;0.009901;0.044938;0.015184;0.071454;520
8;1000000;0.009854;0.045294;0.015464;0.072521;520
8;1000000;0.010013;0.045066;0.015443;0.071716;520
8;1000000;0.009826;0.045076;0.015379;0.071857;520
8;1000000;0.009741;0.045088;0.015535;0.072066;520
8;1000000;0.010118;0.045113;0.015572;0.072421;520
8;1000000;0.009742;0.044891;0.015369;0.071507;520
8;1000000;0.009898;0.045261;0.015461;0.071976;520
8;1000000;0.010074;0.045277;0.01557;0.072416;520
8;1000000;0.00993;0.045028;0.015365;0.071642;520
8;1000000;0.009754;0.045178;0.01538;0.071811;520
8;1000000;0.010129;0.045492;0.015473;0.072483;520
8;1000000;0.010248;0.044877;0.015451;0.071764;520
8;1000000;0.009844;0.04548;0.015385;0.072233;520
8;1000000;0.009863;0.045561;0.015407;0.072304;520
8;1000000;0.010229;0.045822;0.015433;0.073045;520
8;1000000;0.009976;0.045414;0.015316;0.072494;520
8;1000000;0.009393;0.045264;0.015464;0.07206;520
8;1000000;0.009839;0.044942;0.01549;0.071963;520
8;1000000;0.009885;0.04577;0.01534;0.072663;520
8;1000000;0.009975;0.045006;0.015474;0.071762;520
8;1000000;0.010013;0.045303;0.015351;0.07237;520
8;1000000;0.010227;0.045017;0.015448;0.072002;520
8;1000000;0.009872;0.045314;0.015404;0.07201;520
8;1000000;0.009713;0.045055;0.015391;0.071972;520
8;1000000;0.009581;0.04476;0.01541;0.070928;520
8;1000000;0.010089;0.044829;0.015464;0.071598;520
8;1000000;0.009914;0.045121;0.01537;0.071704;520
8;1000000;0.009788;0.045136;0.015394;0.072079;520
8;1000000;0.009779;0.045486;0.015387;0.072326;520
8;1000000;0.009882;0.044848;0.015395;0.071923;520
8;1000000;0.009912;0.044735;0.015428;0.071503;520
8;1000000;0.009716;0.04645;0.015533;0.073196;528
8;1000000;0.010005;0.046361;0.015545;0.073705;528
8;1000000;0.011636;0.046207;0.015507;0.074708;528
8;1000000;0.009717;0.046001;0.01546;0.07251;528
8;1000000;0.010337;0.046435;0.015501;0.073626;528
8;1000000;0.010172;0.046504;0.015566;0.073612;528
8;1000000;0.009779;0.046448;0.015518;0.073306;528
8;1000000;0.009861;0.0465;0.015516;0.073534;528
8;1000000;0.010375;0.046083;0.015389;0.073292;528
8;1000000;0.00939;0.046083;0.015619;0.07251;528
8;1000000;0.009837;0.046206;0.015633;0.073355;528
8;1000000;0.009692;0.045992;0.015559;0.072643;528
8;1000000;0.009901;0.046475;0.015533;0.073365;528
8;1000000;0.010265;0.046242;0.015497;0.073364;528
8;1000000;0.00946;0.046291;0.015514;0.072966;528
8;1000000;0.009518;0.046283;0.015502;0.073004;528
8;1000000;0.009876;0.045956;0.015438;0.072848;528
8;1000000;0.009945;0.04626;0.015457;0.073;528
8;1000000;0.01029;0.046356;0.01558;0.073499;528
8;1000000;0.009906;0.046221;0.015418;0.07307;528
8;1000000;0.009893;0.046025;0.01558;0.072972;528
8;1000000;0.009925;0.045813;0.015739;0.072957;528
8;1000000;0.009541;0.046359;0.015523;0.072863;528
8;1000000;0.009634;0.046183;0.015433;0.072947;528
8;1000000;0.009967;0.046235;0.015522;0.073027;528
8;1000000;0.010148;0.046764;0.015554;0.073868;528
8;1000000;0.010279;0.045971;0.015534;0.073296;528
8;1000000;0.009778;0.046343;0.015772;0.073543;528
8;1000000;0.009837;0.046429;0.015531;0.07328;528
8;1000000;0.009828;0.046346;0.015607;0.07345;528
8;1000000;0.009828;0.048797;0.015571;0.075597;528
8;1000000;0.010046;0.046596;0.015561;0.074021;528
8;1000000;0.009677;0.04628;0.015558;0.073368;528
8;1000000;0.009709;0.046272;0.015499;0.073065;528
8;1000000;0.009986;0.046022;0.015503;0.072855;528
8;1000000;0.010024;0.046171;0.015506;0.073315;528
8;1000000;0.010194;0.04629;0.015624;0.073424;528
8;1000000;0.009928;0.046296;0.015568;0.073098;528
8;1000000;0.010036;0.046782;0.015503;0.074067;528
8;1000000;0.009992;0.046162;0.01547;0.073384;528
8;1000000;0.009927;0.046337;0.015575;0.073292;528
8;1000000;0.009609;0.046868;0.015462;0.073596;528
8;1000000;0.009925;0.046661;0.015708;0.074116;528
8;1000000;0.009701;0.046106;0.015505;0.072902;528
8;1000000;0.010047;0.046198;0.015444;0.073019;528
8;1000000;0.009781;0.046571;0.015542;0.073627;528
8;1000000;0.009755;0.046285;0.015569;0.07307;528
8;1000000;0.009662;0.046053;0.015467;0.0729;528
8;1000000;0.009849;0.046447;0.015456;0.073581;528
8;1000000;0.010062;0.046413;0.01558;0.073406;528
8;1000000;0.009551;0.047247;0.015684;0.074144;536
8;1000000;0.010139;0.047707;0.015674;0.075162;536
8;1000000;0.009973;0.04717;0.015563;0.074139;536
8;1000000;0.009964;0.047767;0.015643;0.075019;536
8;1000000;0.010447;0.047601;0.015708;0.075258;536
8;1000000;0.009893;0.047787;0.015635;0.074783;536
8;1000000;0.009922;0.046744;0.015655;0.073817;536
8;1000000;0.010075;0.047394;0.015578;0.074483;536
8;1000000;0.010148;0.047813;0.015629;0.075226;536
8;1000000;0.009695;0.047794;0.015653;0.074587;536
8;1000000;0.009964;0.047466;0.015584;0.074437;536
8;1000000;0.009815;0.04718;0.015658;0.074075;536
8;1000000;0.009862;0.04728;0.015662;0.074208;536
8;1000000;0.00969;0.047466;0.015631;0.074376;536
8;1000000;0.009589;0.047448;0.01558;0.074177;536
8;1000000;0.009697;0.047063;0.015711;0.073879;536
8;1000000;0.009703;0.047589;0.015606;0.07468;536
8;1000000;0.009833;0.04709;0.01568;0.074136;536
8;1000000;0.010083;0.047369;0.015663;0.074395;536
8;1000000;0.010021;0.04738;0.015469;0.074286;536
8;1000000;0.010072;0.047698;0.015632;0.075223;536
8;1000000;0.010396;0.046965;0.015737;0.07493;536
8;1000000;0.009938;0.047527;0.015679;0.075068;536
8;1000000;0.009925;0.04738;0.015636;0.074458;536
8;1000000;0.009936;0.047508;0.015688;0.074935;536
8;1000000;0.00999;0.04725;0.01579;0.074838;536
8;1000000;0.009984;0.047178;0.015605;0.074569;536
8;1000000;0.009983;0.047607;0.015631;0.07501;536
8;1000000;0.009874;0.047373;0.015646;0.074458;536
8;1000000;0.009516;0.046809;0.015622;0.073403;536
8;1000000;0.009628;0.047294;0.015699;0.073933;536
8;1000000;0.010007;0.047211;0.015662;0.07413;536
8;1000000;0.009872;0.047257;0.015687;0.074322;536
8;1000000;0.01007;0.047256;0.015606;0.074528;536
8;1000000;0.009921;0.04729;0.015538;0.074219;536
8;1000000;0.009786;0.047252;0.015614;0.074291;536
8;1000000;0.009791;0.047138;0.015529;0.074081;536
8;1000000;0.009938;0.047335;0.015649;0.074678;536
8;1000000;0.009794;0.047393;0.01563;0.074579;536
8;1000000;0.009913;0.047788;0.015608;0.074938;536
8;1000000;0.009723;0.047138;0.01548;0.073715;536
8;1000000;0.009709;0.046782;0.015436;0.073326;536
8;1000000;0.010315;0.04697;0.015572;0.074283;536
8;1000000;0.009911;0.047501;0.015633;0.074647;536
8;1000000;0.010185;0.047269;0.015623;0.074481;536
8;1000000;0.009832;0.047015;0.015659;0.073997;536
8;1000000;0.010227;0.047543;0.015587;0.075111;536
8;1000000;0.009866;0.047389;0.015751;0.074819;536
8;1000000;0.009905;0.047194;0.015566;0.074033;536
8;1000000;0.009579;0.047464;0.015682;0.07416;536
8;1000000;0.009915;0.04874;0.015664;0.075741;544
8;1000000;0.009852;0.048819;0.015569;0.075791;544
8;1000000;0.009698;0.048544;0.015699;0.07542;544
8;1000000;0.009562;0.048648;0.015781;0.075597;544
8;1000000;0.009954;0.049322;0.015737;0.076441;544
8;1000000;0.010237;0.049145;0.015653;0.076561;544
8;1000000;0.009803;0.049045;0.015662;0.07626;544
8;1000000;0.009799;0.048978;0.015626;0.076056;544
8;1000000;0.009579;0.048804;0.015814;0.075759;544
8;1000000;0.009852;0.049091;0.015625;0.07626;544
8;1000000;0.009812;0.048909;0.015779;0.076054;544
8;1000000;0.009963;0.049064;0.015731;0.076563;544
8;1000000;0.009826;0.049145;0.015722;0.076164;544
8;1000000;0.009881;0.048459;0.01567;0.075338;544
8;1000000;0.009737;0.049183;0.01582;0.076124;544
8;1000000;0.009579;0.048878;0.015762;0.075655;544
8;1000000;0.0098;0.048794;0.015713;0.075941;544
8;1000000;0.009752;0.048774;0.015744;0.075642;544
8;1000000;0.009626;0.048985;0.015704;0.075665;544
8;1000000;0.010022;0.049356;0.015701;0.076696;544
8;1000000;0.009661;0.048981;0.015623;0.075675;544
8;1000000;0.009884;0.048611;0.015788;0.075791;544
8;1000000;0.009507;0.048738;0.015742;0.07564;544
8;1000000;0.009921;0.048745;0.015739;0.075839;544
8;1000000;0.010348;0.04856;0.01588;0.076309;544
8;1000000;0.009932;0.049222;0.015653;0.076092;544
8;1000000;0.009823;0.049173;0.01583;0.076406;544
8;1000000;0.009473;0.048665;0.015751;0.075404;544
8;1000000;0.00971;0.04916;0.015696;0.076309;544
8;1000000;0.009739;0.048447;0.015718;0.075613;544
8;1000000;0.009569;0.048662;0.015769;0.075651;544
8;1000000;0.010033;0.049193;0.015766;0.076577;544
8;1000000;0.010256;0.048802;0.015752;0.076516;544
8;1000000;0.009967;0.049297;0.015698;0.076135;544
8;1000000;0.009735;0.04894;0.015702;0.075853;544
8;1000000;0.009874;0.049033;0.015662;0.076027;544
8;1000000;0.009951;0.048705;0.015733;0.075753;544
8;1000000;0.009776;0.048913;0.015708;0.075857;544
8;1000000;0.00996;0.049021;0.015827;0.076715;544
8;1000000;0.009717;0.049102;0.015672;0.076066;544
8;1000000;0.009396;0.048545;0.015699;0.074859;544
8;1000000;0.009822;0.049261;0.015715;0.076088;544
8;1000000;0.00983;0.048716;0.015791;0.075878;544
8;1000000;0.00982;0.049086;0.015742;0.075886;544
8;1000000;0.009781;0.048775;0.01572;0.075799;544
8;1000000;0.009467;0.049534;0.015867;0.076468;544
